Conc,Data,B1,B2,B3,B4,B5,B6,Gan,Apostas
1124,07/11/2009,7,11,16,18,33,49,0,
1123,04/11/2009,4,14,19,39,45,60,0,
1122,31/10/2009,26,44,46,49,55,56,0,
1121,28/10/2009,4,17,18,54,56,59,1,
1120,24/10/2009,7,35,40,44,50,55,0,
1119,21/10/2009,10,34,41,44,45,54,0,
1118,17/10/2009,8,20,21,43,44,55,0,
1117,14/10/2009,1,6,17,27,35,40,0,
1116,10/10/2009,4,9,13,17,20,47,1,
1115,07/10/2009,18,30,37,41,44,50,0,
1114,03/10/2009,3,15,16,22,25,54,1,
1113,30/09/2009,3,6,29,36,47,59,2,
1112,26/09/2009,4,32,34,43,52,58,0,
1111,23/09/2009,4,9,25,32,33,43,1,
1110,19/09/2009,6,14,26,28,42,45,2,
1109,16/09/2009,6,8,11,14,29,52,0,
1108,12/09/2009,7,9,39,43,44,60,0,
1107,09/09/2009,3,9,20,36,53,54,0,
1106,05/09/2009,4,15,43,47,50,60,0,
1105,02/09/2009,1,15,28,43,50,57,1,
1104,29/08/2009,2,3,6,35,49,58,0,
1103,26/08/2009,10,19,28,41,55,56,0,
1102,22/08/2009,9,11,23,35,46,51,0,
1101,19/08/2009,6,7,10,12,24,57,1,
1100,15/08/2009,7,17,18,33,41,42,0,
1099,12/08/2009,14,31,35,38,44,55,0,
1098,08/08/2009,11,20,21,30,50,52,1,
1097,05/08/2009,1,17,21,33,48,56,1,
1096,01/08/2009,3,13,14,16,41,52,0,
1095,29/07/2009,10,16,21,23,27,36,0,
1094,25/07/2009,9,10,21,36,41,48,1,
1093,22/07/2009,19,23,27,38,41,49,0,
1092,18/07/2009,1,9,30,33,34,40,0,
1091,15/07/2009,17,23,24,27,49,56,0,
1090,11/07/2009,9,20,24,36,40,42,0,
1089,08/07/2009,2,18,20,32,37,48,0,
1088,04/07/2009,6,24,31,35,42,57,0,
1087,01/07/2009,3,20,28,32,36,46,0,
1086,27/06/2009,2,4,6,10,23,45,4,
1085,24/06/2009,12,21,39,40,50,55,0,
1084,20/06/2009,5,20,29,33,40,59,0,
1083,17/06/2009,10,20,23,28,42,43,0,
1082,13/06/2009,4,17,38,40,50,55,0,
1081,10/06/2009,9,16,24,29,52,56,0,
1080,06/06/2009,11,18,20,34,41,56,0,
1079,03/06/2009,5,12,24,28,36,37,1,
1078,30/05/2009,3,6,34,41,43,45,0,
1077,27/05/2009,5,6,9,11,18,37,2,
1076,23/05/2009,4,10,19,32,33,42,0,
1075,20/05/2009,10,12,16,21,39,53,0,
1074,16/05/2009,3,10,23,29,47,50,0,
1073,13/05/2009,8,25,32,34,36,44,0,
1072,09/05/2009,9,18,19,43,47,54,0,
1071,06/05/2009,5,7,37,43,53,54,0,
1070,02/05/2009,5,8,16,23,41,53,2,
1069,29/04/2009,9,17,28,45,49,53,1,
1068,25/04/2009,25,27,44,47,48,57,0,
1067,22/04/2009,4,10,14,25,28,56,0,
1066,18/04/2009,6,10,25,32,43,49,0,
1065,15/04/2009,7,19,30,39,43,57,0,
1064,11/04/2009,4,16,19,28,29,49,0,
1063,08/04/2009,1,22,44,47,49,50,0,
1062,04/04/2009,2,8,23,33,37,55,0,
1061,01/04/2009,9,21,23,30,41,56,0,
1060,28/03/2009,1,3,16,18,41,42,1,
1059,25/03/2009,1,12,14,16,37,45,1,
1058,21/03/2009,18,20,24,45,51,57,1,
1057,18/03/2009,2,3,4,15,49,59,0,
1056,14/03/2009,6,8,38,50,53,59,1,
1055,11/03/2009,12,15,16,20,27,32,2,
1054,07/03/2009,13,14,18,27,41,60,0,
1053,04/03/2009,15,27,34,42,49,53,1,
1052,28/02/2009,8,11,15,16,52,57,1,
1051,25/02/2009,7,10,11,13,43,57,0,
1050,21/02/2009,14,24,26,33,45,60,0,
1049,18/02/2009,2,5,17,29,34,52,1,
1048,14/02/2009,3,16,21,28,38,57,1,
1047,11/02/2009,1,2,8,10,14,48,0,
1046,07/02/2009,28,40,42,54,55,57,1,
1045,04/02/2009,1,5,6,17,31,50,0,
1044,31/01/2009,10,11,13,35,39,58,0,
1043,28/01/2009,14,21,25,48,51,60,0,
1042,24/01/2009,13,18,25,30,46,51,0,
1041,21/01/2009,10,12,36,44,54,57,1,
1040,17/01/2009,1,6,28,39,44,55,0,
1039,14/01/2009,2,20,24,27,36,52,0,
1038,10/01/2009,6,7,28,35,43,51,0,
1037,07/01/2009,4,36,44,46,53,56,0,
1036,03/01/2009,10,27,36,39,41,52,1,
1035,31/12/2008,1,11,26,51,59,60,0,
1034,27/12/2008,1,3,18,20,42,49,0,
1033,24/12/2008,5,6,17,33,39,54,0,
1032,20/12/2008,15,16,26,29,43,57,0,
1031,17/12/2008,24,33,40,43,46,49,1,
1030,13/12/2008,1,8,23,37,54,57,0,
1029,10/12/2008,5,16,17,20,24,32,1,
1028,06/12/2008,20,26,34,51,52,54,0,
1027,03/12/2008,18,20,33,44,47,60,0,
1026,29/11/2008,6,10,17,33,51,53,0,
1025,26/11/2008,10,27,28,29,40,52,0,
1024,22/11/2008,18,22,28,29,39,53,0,
1023,19/11/2008,2,7,8,18,40,45,0,
1022,16/11/2008,5,21,31,39,40,56,0,
1021,12/11/2008,2,33,42,43,51,55,1,
1020,08/11/2008,1,2,19,32,39,52,0,
1019,05/11/2008,4,13,23,29,46,47,0,
1018,01/11/2008,9,24,44,51,55,58,0,
1017,29/10/2008,6,19,31,34,51,56,0,
1016,25/10/2008,5,9,11,20,25,60,1,
1015,22/10/2008,3,8,17,26,28,49,0,
1014,18/10/2008,8,9,25,41,57,60,0,
1013,15/10/2008,7,9,12,19,20,41,1,
1012,11/10/2008,14,19,40,47,55,58,0,
1011,08/10/2008,2,11,21,30,35,52,0,
1010,04/10/2008,2,3,13,37,46,54,0,
1009,01/10/2008,1,6,12,29,34,58,2,
1008,27/09/2008,7,13,15,34,42,48,0,
1007,24/09/2008,4,27,36,37,49,52,0,
1006,20/09/2008,2,4,17,33,48,55,1,
1005,17/09/2008,4,6,12,37,41,42,1,
1004,13/09/2008,29,40,43,44,45,47,0,
1003,10/09/2008,5,10,16,23,26,27,1,
1002,06/09/2008,3,7,25,31,40,58,1,
1001,03/09/2008,12,15,27,37,51,60,0,
1000,30/08/2008,29,38,39,49,53,58,0,
999,27/08/2008,18,24,36,44,55,58,0,
998,23/08/2008,3,4,21,22,28,32,0,
997,20/08/2008,9,17,18,32,53,55,0,
996,16/08/2008,7,15,20,21,23,29,2,
995,13/08/2008,4,16,31,36,54,55,0,
994,09/08/2008,3,20,29,40,44,58,0,
993,06/08/2008,5,24,25,26,42,60,0,
992,02/08/2008,1,4,6,8,25,28,0,
991,30/07/2008,8,9,15,38,41,60,0,
990,26/07/2008,2,10,15,18,29,39,2,
989,23/07/2008,2,21,27,29,32,38,0,
988,19/07/2008,8,17,46,48,56,60,0,
987,16/07/2008,13,27,31,34,47,58,0,
986,12/07/2008,6,15,19,24,31,32,0,
985,09/07/2008,4,16,18,46,56,59,0,
984,05/07/2008,4,10,20,43,46,47,0,
983,02/07/2008,16,22,32,38,40,45,1,
982,28/06/2008,8,12,24,40,43,49,0,
981,25/06/2008,1,8,34,41,53,58,0,
980,21/06/2008,15,17,29,35,36,59,0,
979,18/06/2008,3,15,28,31,39,51,0,
978,14/06/2008,12,16,18,27,42,58,0,
977,11/06/2008,3,5,7,9,17,32,1,
976,07/06/2008,14,23,25,28,38,53,0,
975,04/06/2008,9,30,33,37,40,41,0,
974,31/05/2008,12,16,20,31,38,45,0,
973,28/05/2008,1,8,30,36,47,53,0,
972,24/05/2008,15,18,31,33,34,56,3,
971,21/05/2008,4,11,14,33,44,45,0,
970,17/05/2008,5,21,28,34,54,57,3,
969,14/05/2008,13,25,35,41,50,56,1,
968,10/05/2008,1,4,13,30,51,60,0,
967,07/05/2008,5,13,14,18,30,57,0,
966,03/05/2008,1,4,26,28,41,58,0,
965,30/04/2008,5,30,36,39,57,58,0,
964,26/04/2008,8,13,20,26,33,42,0,
963,23/04/2008,15,17,37,48,50,59,0,
962,19/04/2008,2,11,40,48,49,55,1,
961,16/04/2008,2,4,16,21,36,53,0,
960,12/04/2008,6,18,19,33,34,53,0,
959,09/04/2008,3,5,11,33,39,57,0,
958,05/04/2008,7,13,22,33,48,51,3,
957,02/04/2008,24,25,32,34,50,57,0,
956,29/03/2008,46,47,51,54,57,59,1,
955,26/03/2008,5,12,21,32,33,35,2,
954,22/03/2008,5,8,18,24,33,57,0,
953,19/03/2008,1,16,39,42,48,55,1,
952,15/03/2008,2,11,18,27,30,54,0,
951,12/03/2008,14,24,34,39,49,55,0,
950,08/03/2008,23,41,42,48,49,59,0,
949,05/03/2008,1,23,41,44,51,52,0,
948,01/03/2008,22,41,44,46,52,54,0,
947,27/02/2008,3,5,11,14,33,58,1,
946,23/02/2008,1,5,12,47,52,59,0,
945,20/02/2008,4,8,27,44,54,59,0,
944,16/02/2008,16,37,43,52,58,59,0,
943,13/02/2008,3,12,23,41,47,58,1,
942,09/02/2008,5,8,18,42,52,59,0,
941,06/02/2008,10,11,15,27,53,60,0,
940,02/02/2008,5,25,31,33,37,51,0,
939,30/01/2008,6,19,23,37,49,50,0,
938,26/01/2008,15,27,35,50,57,59,0,
937,23/01/2008,2,21,22,30,41,52,0,
936,19/01/2008,5,14,22,29,33,44,2,
935,16/01/2008,7,13,18,29,31,45,0,
934,12/01/2008,1,3,21,25,44,48,0,
933,09/01/2008,8,14,25,39,45,51,0,
932,05/01/2008,2,17,21,36,42,53,1,
931,31/12/2007,7,17,19,34,36,39,0,
930,22/12/2007,20,28,37,46,49,55,0,
929,19/12/2007,16,27,35,39,49,57,0,
928,15/12/2007,4,10,32,33,49,60,1,
927,12/12/2007,19,23,26,31,33,36,0,
926,08/12/2007,21,33,34,40,41,59,0,
925,05/12/2007,8,22,36,37,46,52,1,
924,01/12/2007,2,20,21,27,51,60,0,
923,28/11/2007,2,15,39,50,53,57,0,
922,24/11/2007,12,13,19,41,45,49,0,
921,21/11/2007,1,9,35,41,48,57,0,
920,17/11/2007,5,17,24,52,55,57,0,
919,14/11/2007,3,25,31,41,43,60,0,
918,10/11/2007,4,8,12,38,44,52,0,
917,07/11/2007,23,25,30,46,47,59,0,
916,03/11/2007,5,28,33,36,37,38,0,
915,31/10/2007,17,20,26,28,48,49,1,
914,27/10/2007,9,12,23,33,45,51,0,
913,24/10/2007,14,30,36,38,46,59,1,
912,20/10/2007,4,19,21,26,29,54,0,
911,17/10/2007,1,6,28,29,46,49,1,
910,13/10/2007,3,15,27,29,36,53,0,
909,10/10/2007,17,22,26,28,38,42,0,
908,06/10/2007,1,9,19,25,50,52,0,
907,03/10/2007,9,36,37,41,51,53,0,
906,29/09/2007,7,14,24,29,35,39,1,
905,26/09/2007,2,4,15,16,55,57,1,
904,22/09/2007,32,44,48,51,53,59,0,
903,19/09/2007,5,17,20,32,41,55,0,
902,15/09/2007,18,23,50,52,55,58,0,
901,12/09/2007,13,16,32,33,34,56,0,
900,08/09/2007,4,18,21,34,38,59,1,
899,05/09/2007,18,20,36,53,54,58,0,
898,01/09/2007,3,4,8,30,45,54,2,
897,29/08/2007,7,21,22,43,46,57,0,
896,25/08/2007,5,11,22,31,35,41,0,
895,22/08/2007,2,41,43,55,57,58,0,
894,18/08/2007,20,24,28,37,41,44,0,
893,15/08/2007,3,18,26,51,53,56,0,
892,11/08/2007,1,19,42,44,49,52,0,
891,08/08/2007,15,16,19,22,34,35,0,
890,04/08/2007,7,9,17,21,22,54,0,
889,01/08/2007,20,24,34,39,54,60,0,
888,28/07/2007,24,40,50,52,54,60,1,
887,25/07/2007,1,12,21,32,34,44,0,
886,21/07/2007,17,33,37,50,55,59,0,
885,18/07/2007,4,13,31,33,47,51,0,
884,14/07/2007,2,11,12,14,22,39,0,
883,11/07/2007,21,32,37,52,53,60,0,
882,07/07/2007,17,41,42,44,45,60,1,
881,04/07/2007,4,18,24,43,51,56,0,
880,30/06/2007,25,30,37,46,49,51,0,
879,27/06/2007,10,28,29,35,42,46,0,
878,23/06/2007,11,12,37,38,43,54,0,
877,20/06/2007,13,15,20,28,31,36,0,
876,16/06/2007,4,8,12,41,45,60,0,
875,13/06/2007,18,20,24,36,53,58,1,
874,09/06/2007,10,20,42,44,52,59,0,
873,06/06/2007,4,19,30,34,57,59,0,
872,02/06/2007,5,18,31,43,55,58,0,
871,30/05/2007,1,5,10,17,47,58,0,
870,26/05/2007,8,21,34,40,43,52,0,
869,23/05/2007,27,29,42,49,50,51,1,
868,19/05/2007,21,22,25,40,51,57,0,
867,16/05/2007,10,19,26,28,44,54,0,
866,12/05/2007,5,27,36,40,46,48,0,
865,09/05/2007,23,26,27,41,51,53,0,
864,05/05/2007,8,11,31,33,42,57,0,
863,02/05/2007,15,24,32,50,53,57,0,
862,28/04/2007,2,8,11,12,19,35,1,
861,25/04/2007,39,40,42,47,59,60,1,
860,23/04/2007,2,8,17,22,42,44,0,
859,18/04/2007,9,12,34,46,47,57,0,
858,14/04/2007,4,18,23,31,37,54,2,
857,11/04/2007,2,3,17,49,50,59,0,
856,07/04/2007,11,15,40,41,42,47,0,
855,04/04/2007,3,24,31,42,43,53,0,
854,31/03/2007,3,17,24,25,27,44,0,
853,28/03/2007,30,38,46,51,56,59,0,
852,24/03/2007,6,14,23,34,38,44,0,
851,21/03/2007,3,16,19,32,35,58,3,
850,17/03/2007,7,22,25,44,59,60,0,
849,14/03/2007,8,9,39,44,49,58,0,
848,10/03/2007,17,27,32,34,47,56,1,
847,07/03/2007,14,15,27,42,44,48,1,
846,03/03/2007,2,3,44,47,50,54,0,
845,28/02/2007,14,19,20,40,48,52,0,
844,24/02/2007,16,24,34,44,54,57,0,
843,17/02/2007,1,16,34,36,45,48,0,
842,14/02/2007,7,9,30,44,51,60,0,
841,10/02/2007,7,22,32,36,38,51,0,
840,07/02/2007,17,29,31,35,43,59,0,
839,03/02/2007,7,8,11,18,37,43,0,
838,31/01/2007,9,23,30,38,44,47,0,
837,27/01/2007,5,6,16,24,34,60,1,
836,24/01/2007,17,22,28,38,52,59,0,
835,20/01/2007,18,31,33,49,57,58,0,
834,17/01/2007,10,16,17,34,44,51,1,
833,13/01/2007,13,16,46,53,57,58,0,
832,10/01/2007,15,17,23,33,39,49,1,
831,06/01/2007,3,32,33,42,48,50,0,
830,03/01/2007,2,13,41,49,51,53,0,
829,31/12/2006,10,14,32,47,50,56,0,
828,23/12/2006,23,28,38,42,50,53,0,
827,21/12/2006,18,24,30,42,51,56,0,
826,19/12/2006,6,7,8,27,45,53,0,
825,16/12/2006,10,21,28,40,41,47,0,
824,13/12/2006,6,7,9,20,33,48,0,
823,09/12/2006,1,15,26,51,54,59,0,
822,06/12/2006,4,10,17,27,41,52,0,
821,02/12/2006,4,29,33,36,38,42,0,
820,29/11/2006,10,17,21,32,45,46,2,
819,25/11/2006,5,19,25,46,51,58,0,
818,22/11/2006,8,9,22,25,41,44,0,
817,18/11/2006,10,29,30,34,43,52,0,
816,16/11/2006,20,21,30,40,47,52,0,
815,11/11/2006,9,19,37,39,50,57,0,
814,08/11/2006,2,8,11,41,46,50,0,
813,04/11/2006,9,15,23,45,46,56,0,
812,01/11/2006,11,13,38,39,54,57,0,
811,28/10/2006,10,28,32,41,47,57,2,
810,25/10/2006,1,4,5,33,37,48,0,
809,21/10/2006,5,11,15,23,25,30,0,
808,18/10/2006,2,15,21,31,46,57,0,
807,14/10/2006,2,8,27,32,49,56,0,
806,12/10/2006,18,26,35,41,47,60,0,
805,07/10/2006,2,30,36,43,48,60,0,
804,04/10/2006,3,13,37,47,56,59,1,
803,30/09/2006,3,5,10,21,28,57,0,
802,27/09/2006,6,14,18,24,48,60,0,
801,23/09/2006,11,19,20,22,42,48,0,
800,20/09/2006,1,7,11,37,38,56,0,
799,16/09/2006,19,29,35,42,55,57,0,
798,13/09/2006,3,4,9,29,32,52,0,
797,09/09/2006,6,12,47,48,52,58,0,
796,06/09/2006,5,19,24,34,39,43,0,
795,02/09/2006,14,21,26,29,36,48,0,
794,30/08/2006,3,38,42,47,55,56,0,
793,26/08/2006,3,15,16,33,51,57,0,
792,23/08/2006,9,29,34,43,45,56,0,
791,19/08/2006,9,14,19,35,42,58,1,
790,16/08/2006,2,6,19,22,28,43,0,
789,12/08/2006,6,31,38,39,50,60,0,
788,09/08/2006,17,19,29,31,44,57,0,
787,05/08/2006,20,31,34,37,54,60,0,
786,02/08/2006,10,11,26,27,31,41,0,
785,29/07/2006,5,8,17,35,37,48,1,
784,26/07/2006,8,27,37,42,53,56,0,
783,22/07/2006,4,8,21,32,43,48,1,
782,19/07/2006,2,11,23,35,42,59,0,
781,15/07/2006,8,10,13,39,54,56,0,
780,12/07/2006,7,10,28,50,51,59,0,
779,08/07/2006,25,26,29,36,52,54,0,
778,05/07/2006,20,31,36,37,45,51,0,
777,01/07/2006,2,14,23,28,50,56,0,
776,28/06/2006,3,15,35,41,57,60,0,
775,24/06/2006,12,27,42,46,47,50,0,
774,21/06/2006,5,10,37,46,54,58,1,
773,17/06/2006,3,5,14,29,34,51,0,
772,14/06/2006,10,35,38,51,52,60,0,
771,10/06/2006,14,21,29,34,46,47,0,
770,07/06/2006,4,12,25,34,35,48,0,
769,03/06/2006,12,16,20,21,29,50,0,
768,31/05/2006,4,8,30,33,37,59,1,
767,27/05/2006,15,22,32,38,50,54,0,
766,24/05/2006,1,19,24,42,50,58,0,
765,21/05/2006,3,10,16,30,37,50,0,
764,18/05/2006,3,7,45,47,53,55,1,
763,13/05/2006,1,9,26,40,47,48,0,
762,10/05/2006,9,12,21,37,39,54,0,
761,06/05/2006,13,17,27,29,40,56,0,
760,03/05/2006,12,17,44,45,46,60,0,
759,29/04/2006,30,31,39,45,48,59,0,
758,26/04/2006,1,23,36,43,47,59,0,
757,22/04/2006,12,17,18,30,32,58,0,
756,19/04/2006,5,27,37,38,41,50,0,
755,15/04/2006,4,12,30,47,49,59,0,
754,12/04/2006,3,4,13,34,42,50,0,
753,08/04/2006,2,7,22,35,43,59,1,
752,05/04/2006,4,23,24,25,29,42,0,
751,01/04/2006,4,7,20,25,38,50,0,
750,29/03/2006,10,17,33,42,54,58,0,
749,25/03/2006,4,24,47,48,50,57,0,
748,22/03/2006,1,2,7,19,35,51,0,
747,18/03/2006,2,3,12,21,23,56,0,
746,15/03/2006,1,10,12,25,49,57,2,
745,11/03/2006,2,16,21,37,43,57,0,
744,08/03/2006,4,12,23,26,39,46,0,
743,04/03/2006,20,23,25,32,54,60,0,
742,01/03/2006,2,7,17,34,41,50,0,
741,25/02/2006,24,26,27,36,39,59,0,
740,22/02/2006,12,16,28,29,47,50,1,
739,18/02/2006,6,10,35,45,49,56,0,
738,15/02/2006,14,15,26,30,42,54,0,
737,11/02/2006,11,12,24,32,33,38,0,
736,08/02/2006,1,21,38,41,49,56,0,
735,04/02/2006,9,15,38,40,42,52,0,
734,01/02/2006,27,29,43,44,45,54,1,
733,28/01/2006,2,12,26,31,43,46,0,
732,25/01/2006,6,17,19,49,50,53,0,
731,21/01/2006,6,15,16,23,28,35,0,
730,18/01/2006,2,15,16,45,50,54,0,
729,14/01/2006,5,18,33,43,56,57,1,
728,11/01/2006,8,13,24,32,42,44,0,
727,07/01/2006,4,12,14,30,42,59,0,
726,04/01/2006,1,5,7,37,40,47,0,
725,31/12/2005,3,9,35,37,41,49,2,
724,21/12/2005,17,27,34,48,51,55,0,
723,17/12/2005,1,6,16,36,50,52,0,
722,14/12/2005,9,18,36,44,57,60,0,
721,10/12/2005,3,14,23,25,36,55,0,
720,07/12/2005,12,31,44,51,54,56,0,
719,03/12/2005,3,32,37,39,47,53,0,
718,30/11/2005,7,21,33,35,39,58,0,
717,26/11/2005,6,17,23,28,35,41,0,
716,23/11/2005,2,7,16,29,32,50,1,
715,19/11/2005,4,12,24,33,36,54,3,
714,16/11/2005,7,8,17,35,39,53,0,
713,12/11/2005,1,12,16,26,46,54,0,
712,09/11/2005,7,8,35,43,53,58,0,
711,05/11/2005,5,10,33,40,41,59,0,
710,29/10/2005,5,25,34,39,46,49,0,
709,26/10/2005,4,6,9,22,29,44,0,
708,22/10/2005,7,9,13,39,45,47,0,
707,19/10/2005,1,8,10,36,43,51,2,
706,15/10/2005,2,7,10,17,22,60,0,
705,08/10/2005,3,11,13,15,26,43,0,
704,05/10/2005,2,4,18,27,34,50,0,
703,01/10/2005,2,11,24,27,30,45,0,
702,28/09/2005,1,18,45,56,57,58,0,
701,24/09/2005,1,13,23,31,48,60,0,
700,21/09/2005,2,3,14,24,31,40,0,
699,19/09/2005,17,23,48,50,53,54,0,
698,14/09/2005,8,12,22,27,43,55,0,
697,10/09/2005,28,31,32,35,51,53,0,
696,03/09/2005,9,16,34,37,53,57,2,
695,31/08/2005,6,11,13,21,40,52,0,
694,27/08/2005,15,19,29,37,41,53,0,
693,24/08/2005,13,14,17,31,41,50,0,
692,20/08/2005,11,18,33,57,58,60,0,
691,17/08/2005,8,16,37,50,55,58,0,
690,13/08/2005,8,12,15,41,47,53,0,
689,10/08/2005,6,7,31,49,51,60,0,
688,06/08/2005,11,21,30,35,47,52,0,
687,03/08/2005,1,7,14,41,48,59,0,
686,30/07/2005,4,5,15,26,33,54,0,
685,27/07/2005,5,12,27,33,43,56,1,
684,23/07/2005,17,19,33,37,40,50,0,
683,20/07/2005,2,11,12,35,40,43,0,
682,16/07/2005,4,27,36,37,47,60,0,
681,13/07/2005,21,25,38,53,58,59,0,
680,09/07/2005,2,3,5,22,26,44,0,
679,06/07/2005,3,21,25,37,54,58,1,
678,02/07/2005,14,31,40,42,44,46,0,
677,29/06/2005,8,10,25,32,48,55,0,
676,25/06/2005,9,15,32,41,42,49,0,
675,22/06/2005,24,25,30,42,43,50,0,
674,18/06/2005,18,22,29,32,38,42,0,
673,15/06/2005,6,11,20,34,37,40,0,
672,11/06/2005,24,28,34,38,43,53,0,
671,08/06/2005,9,16,27,38,39,51,0,
670,04/06/2005,22,37,42,48,58,59,0,
669,01/06/2005,7,24,27,40,41,49,1,
668,28/05/2005,1,2,14,33,49,56,0,
667,25/05/2005,1,4,5,16,23,49,1,
666,21/05/2005,7,16,26,29,45,55,0,
665,18/05/2005,7,8,18,25,47,48,0,
664,14/05/2005,1,12,36,38,55,59,0,
663,11/05/2005,1,27,30,49,51,55,0,
662,07/05/2005,4,18,23,25,56,60,0,
661,04/05/2005,4,27,36,40,42,55,0,
660,30/04/2005,5,11,38,46,53,54,0,
659,27/04/2005,14,29,34,40,51,52,0,
658,23/04/2005,3,6,11,20,36,41,0,
657,20/04/2005,16,20,33,58,59,60,1,
656,16/04/2005,35,36,37,46,51,59,0,
655,13/04/2005,1,26,37,39,43,48,0,
654,09/04/2005,6,10,11,40,41,56,1,
653,06/04/2005,5,9,19,24,31,34,0,
652,02/04/2005,10,18,20,24,56,57,0,
651,30/03/2005,26,28,39,45,48,60,0,
650,26/03/2005,10,24,25,29,53,59,0,
649,23/03/2005,9,24,33,41,48,54,0,
648,19/03/2005,5,23,29,42,45,48,3,
647,16/03/2005,11,12,14,19,54,56,1,
646,12/03/2005,10,13,32,47,49,60,0,
645,09/03/2005,3,24,48,52,53,54,0,
644,05/03/2005,14,27,29,31,34,57,0,
643,02/03/2005,14,24,37,40,42,45,0,
642,26/02/2005,17,36,40,44,51,56,0,
641,23/02/2005,1,9,13,17,33,34,1,
640,19/02/2005,12,19,42,46,59,60,0,
639,16/02/2005,13,35,39,45,51,60,0,
638,12/02/2005,10,11,36,41,42,50,0,
637,05/02/2005,11,18,43,48,52,58,0,
636,02/02/2005,26,28,30,32,34,50,0,
635,29/01/2005,8,20,26,37,42,49,0,
634,26/01/2005,10,13,24,41,42,56,0,
633,22/01/2005,5,11,22,27,46,50,0,
632,19/01/2005,2,19,28,48,51,54,0,
631,15/01/2005,1,20,28,32,44,47,1,
630,12/01/2005,12,16,20,45,53,60,0,
629,08/01/2005,15,16,39,40,47,51,1,
628,05/01/2005,8,16,22,30,56,58,1,
627,29/12/2004,1,13,19,45,56,58,0,
626,22/12/2004,7,8,18,22,39,49,0,
625,18/12/2004,12,24,32,40,42,59,0,
624,15/12/2004,8,23,34,39,43,52,1,
623,11/12/2004,9,23,30,42,49,55,0,
622,08/12/2004,19,27,29,38,50,59,0,
621,04/12/2004,26,29,31,49,50,57,0,
620,01/12/2004,1,3,13,22,29,32,0,
619,27/11/2004,8,12,14,16,19,46,0,
618,24/11/2004,3,8,10,13,24,60,0,
617,20/11/2004,3,5,25,33,36,49,2,
616,17/11/2004,2,12,16,24,26,54,0,
615,13/11/2004,5,8,10,27,31,51,0,
614,10/11/2004,12,16,31,48,57,60,0,
613,06/11/2004,6,13,19,44,54,55,0,
612,03/11/2004,15,18,33,50,53,55,0,
611,30/10/2004,16,21,22,33,48,49,0,
610,27/10/2004,25,30,43,45,47,49,0,
609,23/10/2004,2,6,15,58,59,60,0,
608,20/10/2004,6,13,19,24,30,37,0,
607,16/10/2004,6,11,19,27,41,59,0,
606,13/10/2004,6,23,32,35,41,55,1,
605,09/10/2004,4,24,44,49,52,53,0,
604,06/10/2004,15,25,41,46,49,51,0,
603,02/10/2004,4,8,11,12,29,44,1,
602,29/09/2004,7,13,38,46,55,60,0,
601,25/09/2004,10,19,22,29,30,37,0,
600,22/09/2004,16,18,31,34,39,54,0,
599,18/09/2004,4,6,9,23,45,51,0,
598,15/09/2004,5,16,34,38,50,53,2,
597,11/09/2004,22,27,29,40,42,56,0,
596,08/09/2004,11,14,28,43,54,60,0,
595,04/09/2004,1,2,25,43,50,54,0,
594,01/09/2004,10,13,29,47,53,55,0,
593,28/08/2004,1,25,27,29,49,59,0,
592,25/08/2004,13,14,42,47,55,59,0,
591,21/08/2004,1,3,18,34,50,58,0,
590,18/08/2004,4,5,18,25,28,51,0,
589,14/08/2004,6,7,8,13,33,59,0,
588,11/08/2004,11,13,45,46,53,55,0,
587,07/08/2004,2,18,29,30,36,60,0,
586,04/08/2004,11,13,38,39,45,54,0,
585,31/07/2004,12,24,33,36,39,57,1,
584,28/07/2004,7,8,23,30,32,53,0,
583,24/07/2004,6,7,20,41,43,55,0,
582,21/07/2004,13,29,40,45,51,59,0,
581,17/07/2004,14,17,25,30,39,52,1,
580,14/07/2004,15,16,18,28,38,47,0,
579,10/07/2004,4,9,15,17,34,39,1,
578,07/07/2004,3,18,23,48,56,58,1,
577,03/07/2004,8,23,24,28,31,47,0,
576,30/06/2004,7,8,18,39,43,52,0,
575,26/06/2004,5,18,21,29,35,48,2,
574,23/06/2004,2,10,17,23,32,44,0,
573,19/06/2004,6,17,22,29,40,59,0,
572,16/06/2004,3,9,16,20,33,60,0,
571,12/06/2004,12,13,14,31,50,51,0,
570,09/06/2004,15,32,33,35,36,51,0,
569,05/06/2004,3,9,14,15,32,57,1,
568,02/06/2004,13,17,22,25,29,41,0,
567,29/05/2004,11,31,38,41,57,58,0,
566,26/05/2004,6,13,17,18,20,37,0,
565,22/05/2004,7,31,34,35,37,45,0,
564,19/05/2004,10,13,20,32,38,49,0,
563,15/05/2004,5,8,23,34,44,51,0,
562,12/05/2004,16,23,35,37,55,57,0,
561,08/05/2004,1,20,36,39,49,55,0,
560,05/05/2004,2,11,18,30,32,58,0,
559,01/05/2004,6,13,17,25,36,53,1,
558,28/04/2004,7,14,31,57,58,59,0,
557,24/04/2004,8,12,18,23,38,49,0,
556,21/04/2004,8,10,17,30,33,45,0,
555,17/04/2004,5,23,31,33,45,49,1,
554,14/04/2004,15,29,31,42,47,60,0,
553,10/04/2004,4,43,46,53,54,58,0,
552,07/04/2004,9,22,47,49,52,54,0,
551,03/04/2004,12,21,46,48,56,57,0,
550,31/03/2004,16,17,38,39,45,56,0,
549,27/03/2004,8,13,22,46,51,58,0,
